dist-code,dist-name,name,enroll,free,free-percent,reduced,reduced-percent,eligible,eligible-percent
1234,Rsu 40/Msad 40,Union Elementary,148,45,30.41,21,14.19,66,44.59
1234,Rsu 40/Msad 40,Warren Community School,332,151,45.48,32,9.64,183,55.12
1329,Wayfinder Schools (Community School),Community School,7,7,100,0,0,7,100
0,! Doe Inactive,N.F.I. Curtis House,4,4,100,0,0,4,100
3178,Aos 93 Central Lincoln County School System,Bristol Consolidated School,201,68,33.83,14,6.97,82,40.8
3178,Aos 93 Central Lincoln County School System,Great Salt Bay Community School,404,123,30.45,16,3.96,139,34.41
3178,Aos 93 Central Lincoln County School System,Jefferson Village School,188,75,39.89,17,9.04,92,48.94
3178,Aos 93 Central Lincoln County School System,Nobleboro Central School,143,52,36.36,15,10.49,67,46.85
3178,Aos 93 Central Lincoln County School System,South Bristol Elementary School,64,12,18.75,13,20.31,25,39.06
1281,Boothbay-Boothbay Hbr Csd,Boothbay Region Elem School,414,140,33.82,42,10.14,182,43.96
1281,Boothbay-Boothbay Hbr Csd,Boothbay Region High School,254,72,28.35,28,11.02,100,39.37
1055,Edgecomb School Department,Edgecomb Eddy School,107,35,32.71,6,5.61,41,38.32
1364,Lincoln Academy,Lincoln Academy,554,111,20.04,19,3.43,130,23.47
3156,Rsu 02 Kennebec Intra-District,Dresden Elementary School,92,36,39.13,9,9.78,45,48.91
3160,Rsu 12 Sheepscot Valley Regional School Unit,Somerville Elementary School,43,30,69.77,1,2.33,31,72.09
3160,Rsu 12 Sheepscot Valley Regional School Unit,Whitefield Elementary School,191,65,34.03,8,4.19,73,38.22
3160,Rsu 12 Sheepscot Valley Regional School Unit,Wiscasset High School,230,84,36.52,16,6.96,100,43.48
3160,Rsu 12 Sheepscot Valley Regional School Unit,Wiscasset Middle School,197,78,39.59,19,9.64,97,49.24
3160,Rsu 12 Sheepscot Valley Regional School Unit,Wiscasset Primary School,234,99,42.31,24,10.26,123,52.56
1234,Rsu 40/Msad 40,Medomak Middle School,293,136,46.42,29,9.9,165,56.31
1234,Rsu 40/Msad 40,Medomak Valley High School,615,233,37.89,52,8.46,285,46.34
1234,Rsu 40/Msad 40,Miller School,349,204,58.45,23,6.59,227,65.04
1154,Southport School Department,Southport Central School,33,9,27.27,2,6.06,11,33.33
0,! Doe Inactive,Greenleaf Home,8,8,100,0,0,8,100
0,! Doe Inactive,Leeds Bridge,6,6,100,0,0,6,100
1348,Fryeburg Academy,Fryeburg Academy,690,212,30.72,39,5.65,251,36.38
1394,Holy Savior School,Holy Savior School,54,5,9.26,0,0,5,9.26
3159,Rsu 10 Western Foothills,Buckfield Jr-Sr High School,311,166,53.38,30,9.65,196,63.02
3159,Rsu 10 Western Foothills,Dirigo Elementary School,349,180,51.58,31,8.88,211,60.46
3159,Rsu 10 Western Foothills,Dirigo High School,314,123,39.17,24,7.64,147,46.82
3159,Rsu 10 Western Foothills,Hartford-Sumner Elementary School,342,193,56.43,31,9.06,224,65.5
3159,Rsu 10 Western Foothills,Meroby Elementary School,332,226,68.07,31,9.34,257,77.41
3159,Rsu 10 Western Foothills,Mountain Valley High School,508,248,48.82,47,9.25,295,58.07
3159,Rsu 10 Western Foothills,Mountain Valley Middle School,287,187,65.16,21,7.32,208,72.47
3159,Rsu 10 Western Foothills,Rumford Elementary,261,213,81.61,8,3.07,221,84.67
3159,Rsu 10 Western Foothills,T W Kelly Dirigo Middle School,238,98,41.18,22,9.24,120,50.42
1211,Rsu 17/Msad 17,Agnes Gray School,95,44,46.32,16,16.84,60,63.16
1211,Rsu 17/Msad 17,Guy E Rowe School,406,229,56.4,42,10.34,271,66.75
1211,Rsu 17/Msad 17,Hebron Station School,121,27,22.31,8,6.61,35,28.93
1211,Rsu 17/Msad 17,Legion Memorial School,28,17,60.71,2,7.14,19,67.86
1211,Rsu 17/Msad 17,Otisfield Community School,133,44,33.08,24,18.05,68,51.13
1211,Rsu 17/Msad 17,Oxford Elementary School,343,207,60.35,29,8.45,236,68.8
1211,Rsu 17/Msad 17,Oxford Hills Comprehensive H S,1087,496,45.63,97,8.92,593,54.55
1211,Rsu 17/Msad 17,Oxford Hills Middle School,553,260,47.02,54,9.76,314,56.78
1211,Rsu 17/Msad 17,Paris Elementary School,476,276,57.98,31,6.51,307,64.5
1211,Rsu 17/Msad 17,Waterford Memorial School,101,55,54.46,7,6.93,62,61.39
1238,Rsu 44 / Msad 44,Andover Elementary School,32,16,50,3,9.38,19,59.38
1238,Rsu 44 / Msad 44,Crescent Park School,295,125,42.37,21,7.12,146,49.49
1238,Rsu 44 / Msad 44,Telstar High School,286,120,41.96,31,10.84,151,52.8
1238,Rsu 44 / Msad 44,Telstar Middle School,208,86,41.35,29,13.94,115,55.29
1238,Rsu 44 / Msad 44,Woodstock School,84,36,42.86,8,9.52,44,52.38
1249,Rsu 55/Msad 55,Sacopee Valley High Sch,410,168,40.98,41,10,209,50.98
1249,Rsu 55/Msad 55,Sacopee Valley Middle School,395,188,47.59,37,9.37,225,56.96
1249,Rsu 55/Msad 55,South Hiram Elementary School,222,132,59.46,17,7.66,149,67.12
1264,Rsu 72 / Msad 72,Charles A Snow School,213,113,53.05,5,2.35,118,55.4
1264,Rsu 72 / Msad 72,Denmark Elementary School,98,44,44.9,6,6.12,50,51.02
1264,Rsu 72 / Msad 72,Molly Ockett Middle School,286,107,37.41,17,5.94,124,43.36
1264,Rsu 72 / Msad 72,New Suncook School,198,78,39.39,20,10.1,98,49.49
1278,Rumford-Region 9,School Of Applied Tech-Region 9,176,84,47.73,7,3.98,91,51.7
0,! Doe Inactive,Brewer Middle School,275,77,28,14,5.09,91,33.09
0,! Doe Inactive,Capri Street School,153,59,38.56,9,5.88,68,44.44
0,! Doe Inactive,Dexter Middle School,288,165,57.29,22,7.64,187,64.93
0,! Doe Inactive,Dexter Primary School,253,159,62.85,12,4.74,171,67.59
0,! Doe Inactive,Exeter Consolidated School,66,38,57.58,13,19.7,51,77.27
0,! Doe Inactive,Garland Elementary School,64,37,57.81,8,12.5,45,70.31
0,! Doe Inactive,Millinocket Middle School,127,63,49.61,15,11.81,78,61.42
0,! Doe Inactive,State Street School,205,62,30.24,12,5.85,74,36.1
0,! Doe Inactive,Washington Street School Bldg,312,111,35.58,9,2.88,120,38.46
1011,Bangor School Department,Abraham Lincoln School,220,87,39.55,7,3.18,94,42.73
1011,Bangor School Department,Bangor High School,1280,348,27.19,63,4.92,411,32.11
1011,Bangor School Department,Downeast School,326,269,82.52,20,6.13,289,88.65
1011,Bangor School Department,Fairmount School,240,129,53.75,20,8.33,149,62.08
1011,Bangor School Department,Fourteenth Street School,159,49,30.82,7,4.4,56,35.22
1011,Bangor School Department,Fruit Street School,326,70,21.47,21,6.44,91,27.91
1011,Bangor School Department,James F. Doughty School,415,236,56.87,35,8.43,271,65.3
1011,Bangor School Department,Mary Snow School,231,73,31.6,18,7.79,91,39.39
1011,Bangor School Department,Vine Street School,271,135,49.82,20,7.38,155,57.2
1011,Bangor School Department,William S. Cohen School,389,115,29.56,36,9.25,151,38.82
1021,Brewer School Department,Brewer High School,758,165,21.77,32,4.22,197,25.99
1052,East Millinocket School Department,Opal Myrick Elementary School,155,87,56.13,14,9.03,101,65.16
1052,East Millinocket School Department,Schenck High School,172,72,41.86,24,13.95,96,55.81
1063,Glenburn Public Schools,Glenburn Elementary School,424,106,25,34,8.02,140,33.02
1069,Greenbush School Department,Helen S Dunn Elementary School,153,75,49.02,18,11.76,93,60.78
1074,Hermon School Department,Hermon Elementary School,352,84,23.86,21,5.97,105,29.83
1074,Hermon School Department,Hermon High School,544,113,20.77,23,4.23,136,25
1074,Hermon School Department,Hermon Middle School,262,44,16.79,17,6.49,61,23.28
1270,Indian Island,Indian Island School,130,84,64.62,45,34.62,129,99.23
1271,Indian Township,Peter Dana School,130,116,89.23,12,9.23,128,98.46
5604,Kingman School,Kingman Elementary School,16,12,75,1,6.25,13,81.25
1356,Lee Academy,Lee Academy,269,91,33.83,28,10.41,119,44.24
1105,Medway School Department,Medway Middle School,161,75,46.58,21,13.04,96,59.63
1106,Milford School Department,Dr Lewis S Libby School,304,129,42.43,30,9.87,159,52.3
1107,Millinocket School Department,Granite Street School,224,129,57.59,12,5.36,141,62.95
1107,Millinocket School Department,Stearns High School,201,78,38.81,30,14.93,108,53.73
1298,Mountain View Youth Dev Ctr,Mountain View Youth Dev Ctr,85,85,100,0,0,85,100
1240,Msad 46,Dexter Regional High School,499,256,51.3,45,9.02,301,60.32
5099,N F I North,N.F.I. Summit View,4,4,100,0,0,4,100
1124,Orrington School Department,Center Drive School,402,93,23.13,14,3.48,107,26.62
3165,Rsu 19,Corinna Elementary School,166,91,54.82,14,8.43,105,63.25
3165,Rsu 19,Etna-Dixmont School,280,122,43.57,40,14.29,162,57.86
3165,Rsu 19,Newport Elementary School,315,154,48.89,29,9.21,183,58.1
3165,Rsu 19,Nokomis Regional High School,740,447,60.41,58,7.84,505,68.24
3165,Rsu 19,Sebasticook Valley Middle School,339,152,44.84,36,10.62,188,55.46
1216,Rsu 22/Msad 22,Earl C Mcgraw School,254,29,11.42,12,4.72,41,16.14
1216,Rsu 22/Msad 22,George B Weatherbee School,277,44,15.88,14,5.05,58,20.94
1216,Rsu 22/Msad 22,Hampden Academy,761,156,20.5,41,5.39,197,25.89
1216,Rsu 22/Msad 22,Newburgh Elementary School,95,39,41.05,8,8.42,47,49.47
1216,Rsu 22/Msad 22,Reeds Brook Middle School,354,53,14.97,13,3.67,66,18.64
3171,Rsu 26 Orono,Asa C Adams School,255,72,28.24,6,2.35,78,30.59
3171,Rsu 26 Orono,Orono High School,336,78,23.21,17,5.06,95,28.27
3171,Rsu 26 Orono,Orono Middle School,141,35,24.82,2,1.42,37,26.24
1224,Rsu 30/Msad 30,Lee/Winn School,101,61,60.4,15,14.85,76,75.25
1224,Rsu 30/Msad 30,Mt Jefferson Jr High School,108,62,57.41,20,18.52,82,75.93
1225,Rsu 31/Msad 31,Enfield Station Elementary School,273,141,51.65,31,11.36,172,63
1225,Rsu 31/Msad 31,Hichborn Middle School,132,60,45.45,19,14.39,79,59.85
1225,Rsu 31/Msad 31,Penobscot Valley High School,186,78,41.94,17,9.14,95,51.08
3172,Rsu 34 Old Town/ Alton/ Bradley,Alton Elementary School,54,16,29.63,6,11.11,22,40.74
3172,Rsu 34 Old Town/ Alton/ Bradley,Leonard Middle School,279,104,37.28,18,6.45,122,43.73
3172,Rsu 34 Old Town/ Alton/ Bradley,Old Town Elementary School,514,247,48.05,42,8.17,289,56.23
3172,Rsu 34 Old Town/ Alton/ Bradley,Old Town High School,617,201,32.58,57,9.24,258,41.82
3172,Rsu 34 Old Town/ Alton/ Bradley,Viola Rand School,75,13,17.33,9,12,22,29.33
1235,Rsu 41/Msad 41,Marion C Cook School,48,26,54.17,9,18.75,35,72.92
3199,Rsu 50,Katahdin Elementary School,223,133,59.64,18,8.07,151,67.71
3199,Rsu 50,Katahdin Middle/High School,192,90,46.88,19,9.9,109,56.77
1257,Rsu 63/Msad 63,Eddington School,177,61,34.46,17,9.6,78,44.07
1257,Rsu 63/Msad 63,Holbrook School,288,78,27.08,21,7.29,99,34.38
1257,Rsu 63/Msad 63,Holden School,164,26,15.85,1,0.61,27,16.46
1258,Rsu 64/Msad 64,Bradford Elementary School,80,53,66.25,12,15,65,81.25
1258,Rsu 64/Msad 64,Central High School,369,155,42.01,29,7.86,184,49.86
1258,Rsu 64/Msad 64,Central Middle School,276,104,37.68,26,9.42,130,47.1
1258,Rsu 64/Msad 64,Hudson Elementary School,46,4,8.7,23,50,27,58.7
1258,Rsu 64/Msad 64,Kenduskeag Elementary School,173,95,54.91,12,6.94,107,61.85
1258,Rsu 64/Msad 64,Morison Memorial School,221,94,42.53,19,8.6,113,51.13
1258,Rsu 64/Msad 64,Stetson Elementary School,41,17,41.46,2,4.88,19,46.34
3175,Rsu 67,Ella P Burr School,441,251,56.92,47,10.66,298,67.57
3175,Rsu 67,Mattanawcook Academy,399,129,32.33,45,11.28,174,43.61
3175,Rsu 67,Mattanawcook Jr High School,372,165,44.35,39,10.48,204,54.84
3175,Rsu 67,No Penobscot Tech-Region 3,0,90,0,28,0,118,0
1217,Rsu 87/Msad 23,Caravel Middle School,227,73,32.16,20,8.81,93,40.97
1217,Rsu 87/Msad 23,Carmel Elementary School,232,88,37.93,24,10.34,112,48.28
1217,Rsu 87/Msad 23,Suzanne M Smith Elementary School,211,88,41.71,17,8.06,105,49.76
1167,Veazie Public Schools,Veazie Community School,176,41,23.3,11,6.25,52,29.55
0,! Doe Inactive,Carroll L Mckusick School,126,81,64.29,9,7.14,90,71.43
0,! Doe Inactive,Greenville Middle/High School,140,54,38.57,15,10.71,69,49.29
0,! Doe Inactive,Guilford Primary School,98,51,52.04,15,15.31,66,67.35
0,! Doe Inactive,Nickerson Elementary School,110,50,45.45,8,7.27,58,52.73
1335,Foxcroft Academy,Foxcroft Academy,451,127,28.16,26,5.76,153,33.92
1235,Rsu 41/Msad 41,Brownville Elementary School,106,68,64.15,7,6.6,75,70.75
1235,Rsu 41/Msad 41,Milo Elementary School,238,176,73.95,28,11.76,204,85.71
1235,Rsu 41/Msad 41,Penquis Valley High School,332,179,53.92,51,15.36,230,69.28
1261,Rsu 68/Msad 68,Se Do Mo Cha Elementary School,320,145,45.31,29,9.06,174,54.38
1261,Rsu 68/Msad 68,Se Do Mo Cha Middle School,338,136,40.24,26,7.69,162,47.93
1198,Rsu 80/Msad 4,Piscataquis Community Elementary School,257,121,47.08,35,13.62,156,60.7
1198,Rsu 80/Msad 4,Piscataquis Community Secondary School,222,98,44.14,44,19.82,142,63.96
1061,Georgetown School Department,Georgetown Central School,77,19,24.68,5,6.49,24,31.17
5099,N F I North,N.F.I. Oliver Place,4,4,100,0,0,4,100
3152,Rsu 01 - Lower Kennebec Rsu,Bath Middle School,342,124,36.26,25,7.31,149,43.57
3152,Rsu 01 - Lower Kennebec Rsu,Dike-Newell School,284,119,41.9,17,5.99,136,47.89
3152,Rsu 01 - Lower Kennebec Rsu,Fisher-Mitchell School,242,116,47.93,19,7.85,135,55.79
3152,Rsu 01 - Lower Kennebec Rsu,Morse High School Bath 1171,711,179,25.18,40,5.63,219,30.8
3152,Rsu 01 - Lower Kennebec Rsu,Phippsburg Elementary School,125,29,23.2,10,8,39,31.2
3152,Rsu 01 - Lower Kennebec Rsu,West Bath School,137,46,33.58,12,8.76,58,42.34
3152,Rsu 01 - Lower Kennebec Rsu,Woolwich Central School,327,63,19.27,23,7.03,86,26.3
3156,Rsu 02 Kennebec Intra-District,Marcia Buker School,257,98,38.13,25,9.73,123,47.86
3156,Rsu 02 Kennebec Intra-District,Richmond High School,156,51,32.69,12,7.69,63,40.38
3156,Rsu 02 Kennebec Intra-District,Richmond Middle School,103,43,41.75,10,9.71,53,51.46
1266,Rsu 75/Msad 75,Bowdoin Central School,229,66,28.82,19,8.3,85,37.12
1266,Rsu 75/Msad 75,Bowdoinham Community School,207,73,35.27,24,11.59,97,46.86
1266,Rsu 75/Msad 75,Mt Ararat High School,890,197,22.13,67,7.53,264,29.66
1266,Rsu 75/Msad 75,Mt Ararat Middle School,647,162,25.04,50,7.73,212,32.77
1266,Rsu 75/Msad 75,Williams-Cone School,220,30,13.64,15,6.82,45,20.45
1266,Rsu 75/Msad 75,Woodside Elementary School,375,77,20.53,26,6.93,103,27.47
0,! Doe Inactive,Palmyra Consolidated School,80,45,56.25,4,5,49,61.25
0,! Doe Inactive,Starks Elementary School,22,12,54.55,2,9.09,14,63.64
3231,Athens Public Schools,Athens Elementary School,149,81,54.36,20,13.42,101,67.79
5027,Becket Family Of Services,Becket @ Norridgewock,8,8,100,0,0,8,100
1073,Harmony School Dept,Harmony Elementary,100,49,49,6,6,55,55
1369,Maine Central Institute,Maine Central Institute,450,72,16,19,4.22,91,20.22
3165,Rsu 19,Hartland Consolidated School,150,102,68,12,8,114,76
3165,Rsu 19,Somerset Valley Middle School,264,163,61.74,24,9.09,187,70.83
3165,Rsu 19,St Albans Consolidated,101,75,74.26,9,8.91,84,83.17
1243,Rsu 49/Msad 49,Fairfield Primary School,182,112,61.54,22,12.09,134,73.63
1243,Rsu 49/Msad 49,Lawrence High School,813,286,35.18,70,8.61,356,43.79
1243,Rsu 49/Msad 49,Lawrence Jr High School,357,153,42.86,43,12.04,196,54.9
1247,Rsu 53/Msad 53,Manson Park School,112,40,35.71,6,5.36,46,41.07
1247,Rsu 53/Msad 53,Vickery School,222,111,50,16,7.21,127,57.21
1247,Rsu 53/Msad 53,Warsaw Middle School,331,170,51.36,20,6.04,190,57.4
1248,Rsu 54 / Msad 54,Bloomfield Elementary School,355,202,56.9,31,8.73,233,65.63
1248,Rsu 54 / Msad 54,Canaan Elementary School,244,153,62.7,21,8.61,174,71.31
1248,Rsu 54 / Msad 54,Cornville Elementary School,92,32,34.78,13,14.13,45,48.91
1248,Rsu 54 / Msad 54,Margaret Chase Smith Sch.-Skowhegan,234,134,57.26,22,9.4,156,66.67
1248,Rsu 54 / Msad 54,Mill Stream Elementary School,372,175,47.04,39,10.48,214,57.53
1248,Rsu 54 / Msad 54,North Elementary School,201,119,59.2,15,7.46,134,66.67
1248,Rsu 54 / Msad 54,Skowhegan Area High School,863,363,42.06,96,11.12,459,53.19
1248,Rsu 54 / Msad 54,Skowhegan Area Middle School,415,181,43.61,37,8.92,218,52.53
1253,Rsu 59/Msad 59,Madison Area Memorial H S,285,146,51.23,39,13.68,185,64.91
1253,Rsu 59/Msad 59,Madison Elementary School,294,156,53.06,39,13.27,195,66.33
1253,Rsu 59/Msad 59,Madison Junior High School,267,128,47.94,33,12.36,161,60.3
1265,Rsu 74/Msad 74,Carrabec Community School,304,164,53.95,41,13.49,205,67.43
1265,Rsu 74/Msad 74,Carrabec High School,268,138,51.49,26,9.7,164,61.19
1265,Rsu 74/Msad 74,Embden Elementary School,36,10,27.78,7,19.44,17,47.22
1265,Rsu 74/Msad 74,Garret Schenck School,77,46,59.74,7,9.09,53,68.83
1265,Rsu 74/Msad 74,Solon Elementary School,84,49,58.33,7,8.33,56,66.67
1206,Rsu 82/Msad 12,Forest Hills Consolidated School,168,67,39.88,18,10.71,85,50.6
1207,Rsu 83/Msad 13,Moscow Elementary,81,50,61.73,14,17.28,64,79.01
1207,Rsu 83/Msad 13,Quimby Middle School,78,28,35.9,20,25.64,48,61.54
1207,Rsu 83/Msad 13,Upper Kennebec Valley Senior Hs,78,52,66.67,6,7.69,58,74.36
5722,Youth & Family Services,Halcyon House Y.F.S.,10,10,100,0,0,10,100
0,! Doe Inactive,Plymouth Farm Family Focus,5,4,80,0,0,4,80
0,! Doe Inactive,The School At Sweetser Belfast,20,6,30,0,0,6,30
1079,Islesboro School Department,Islesboro Central School,86,19,22.09,3,3.49,22,25.58
1091,Lincolnville School Department,Lincolnville Central School,195,50,25.64,12,6.15,62,31.79
1197,Rsu 03/Msad 03,Monroe Elementary School,57,39,68.42,4,7.02,43,75.44
1197,Rsu 03/Msad 03,Morse Memorial School,117,79,67.52,15,12.82,94,80.34
1197,Rsu 03/Msad 03,Mt View Elementary School,265,162,61.13,32,12.08,194,73.21
1197,Rsu 03/Msad 03,Mt View High School,475,236,49.68,65,13.68,301,63.37
1197,Rsu 03/Msad 03,Mt View Jr High School,329,172,52.28,49,14.89,221,67.17
1197,Rsu 03/Msad 03,Troy Central School,73,34,46.58,9,12.33,43,58.9
1197,Rsu 03/Msad 03,Unity Elementary School,88,72,81.82,3,3.41,75,85.23
1197,Rsu 03/Msad 03,Walker Memorial School,93,57,61.29,18,19.35,75,80.65
3160,Rsu 12 Sheepscot Valley Regional School Unit,Palermo Consolidated School,144,37,25.69,5,3.47,42,29.17
3166,Rsu 20,Ames Elementary School,117,54,46.15,17,14.53,71,60.68
3166,Rsu 20,Belfast Area High School,637,240,37.68,41,6.44,281,44.11
3166,Rsu 20,Captain Albert W. Stevens School,300,158,52.67,19,6.33,177,59
3166,Rsu 20,East Belfast School,140,72,51.43,5,3.57,77,55
3166,Rsu 20,Edna Drinkwater School,96,42,43.75,4,4.17,46,47.92
3166,Rsu 20,Frankfort Elementary School,91,46,50.55,11,12.09,57,62.64
3166,Rsu 20,Gladys Weymouth Elem School,105,48,45.71,10,9.52,58,55.24
3166,Rsu 20,Kermit S Nickerson School,71,50,70.42,7,9.86,57,80.28
3166,Rsu 20,Searsport District High School,202,96,47.52,16,7.92,112,55.45
3166,Rsu 20,Searsport District Middle School,165,99,60,17,10.3,116,70.3
3166,Rsu 20,Searsport Elementary,190,94,49.47,15,7.89,109,57.37
3166,Rsu 20,Stockton Springs Elementary Sch,92,35,38.04,10,10.87,45,48.91
3166,Rsu 20,Troy A Howard Middle School,407,178,43.73,35,8.6,213,52.33
1216,Rsu 22/Msad 22,Leroy H Smith School,283,112,39.58,26,9.19,138,48.76
1216,Rsu 22/Msad 22,Samuel L Wagner Middle School,145,56,38.62,14,9.66,70,48.28
1247,Rsu 53/Msad 53,Burnham Village School,65,28,43.08,8,12.31,36,55.38
1396,Sweetser Children'S Services,Belfast Crisis Unit,5,4,80,0,0,4,80
1396,Sweetser Children'S Services,Plymouth Farm Sis,6,5,83.33,0,0,5,83.33
1396,Sweetser Children'S Services,Sis Belfast,8,5,62.5,0,0,5,62.5
1001,Alexander School Department,Alexander Elementary,59,25,42.37,7,11.86,32,54.24
1009,Baileyville School Department,Woodland Elementary School,138,70,50.72,13,9.42,83,60.14
1009,Baileyville School Department,Woodland Jr-Sr High School,239,100,41.84,20,8.37,120,50.21
1014,Beals School Department,Beals Elementary School,41,22,53.66,2,4.88,24,58.54
1028,Calais School Department,Calais Elementary School,280,154,55,26,9.29,180,64.29
1028,Calais School Department,Calais Middle/High School,393,159,40.46,45,11.45,204,51.91
1035,Charlotte School Department,Charlotte Elementary School,37,17,45.95,3,8.11,20,54.05
3230,Cherryfield Public Schools,Cherryfield Elementary,82,43,52.44,11,13.41,54,65.85
3136,Cutler School Department,Bay Ridge Elementary,52,13,25,10,19.23,23,44.23
3129,East Machias School Department,Elm Street School-East Machias,186,86,46.24,23,12.37,109,58.6
1288,East Range Csd,East Range I I School,36,23,63.89,5,13.89,28,77.78
5603,Edmunds Consolodated School,Edmunds Consolidated School,70,26,37.14,8,11.43,34,48.57
1054,Eastport School Department,Eastport Elementary School,92,55,59.78,9,9.78,64,69.57
1054,Eastport School Department,Shead High School,123,59,47.97,15,12.2,74,60.16
1083,Jonesport School Department,Jonesport Elementary School,141,94,66.67,5,3.55,99,70.21
1082,Jonesboro School Department,Jonesboro Elementary School,57,40,70.18,4,7.02,44,77.19
3137,Machiasport School Department,Fort O'Brien School,57,32,56.14,7,12.28,39,68.42
1292,Moosabec Csd,Jonesport-Beals High School,85,49,57.65,2,2.35,51,60
1095,Machias School Department,Machias Memorial High School,137,56,40.88,10,7.3,66,48.18
1095,Machias School Department,Rose M Gaffney School,334,179,53.59,21,6.29,200,59.88
5099,N F I North,N.F.I. Stetson,6,6,100,0,0,6,100
1129,Perry School Department,Perry Elementary School,99,47,47.47,8,8.08,55,55.56
1136,Princeton School Department,Princeton Elementary School,121,64,52.89,9,7.44,73,60.33
1127,Pembroke School Department,Pembroke Elementary School,102,60,58.82,8,7.84,68,66.67
1272,Pleasant Point,Beatrice Rafferty School,105,90,85.71,9,8.57,99,94.29
1143,Robbinston School Department,Robbinston Grade School,61,36,59.02,1,1.64,37,60.66
3169,Rsu 24,Ella Lewis School,92,55,59.78,7,7.61,62,67.39
1231,Rsu 37/Msad 37,Daniel W Merritt School,148,86,58.11,13,8.78,99,66.89
1231,Rsu 37/Msad 37,Harrington Elementary School,157,83,52.87,23,14.65,106,67.52
1231,Rsu 37/Msad 37,Milbridge Elementary School,118,69,58.47,18,15.25,87,73.73
1231,Rsu 37/Msad 37,Narraguagus High School,232,103,44.4,24,10.34,127,54.74
1208,Rsu 84 /Msad 14,East Grand School,163,102,62.58,29,17.79,131,80.37
1213,Rsu 85/Msad 19,Lubec Consolidated School,140,103,73.57,0,0,103,73.57
1165,Vanceboro School Department,Vanceboro Elementary School,20,7,35,3,15,10,50
1336,Washington Academy,Washington Academy,413,102,24.7,23,5.57,125,30.27
1173,Wesley School Department,Wesley Elementary School,7,5,71.43,0,0,5,71.43
3138,Whiting School Department,Whiting Village School,48,21,43.75,7,14.58,28,58.33
0,! Doe Inactive,Eliza Libby Elem School,111,27,24.32,9,8.11,36,32.43
0,! Doe Inactive,Frank Jewett School,229,66,28.82,27,11.79,93,40.61
0,! Doe Inactive,Fred W Morrill School,42,18,42.86,3,7.14,21,50
0,! Doe Inactive,Jack Memorial School,179,62,34.64,22,12.29,84,46.93
0,! Doe Inactive,Samuel D Hanson School,115,36,31.3,12,10.43,48,41.74
0,! Doe Inactive,Y.A. Bass House,6,4,66.67,0,0,4,66.67
1000,Acton School Department,Acton Elementary School,254,95,37.4,15,5.91,110,43.31
1016,Biddeford School Department,Biddeford High School,902,289,32.04,37,4.1,326,36.14
1016,Biddeford School Department,Biddeford Intermediate School,410,190,46.34,24,5.85,214,52.2
1016,Biddeford School Department,Biddeford Middle School,609,255,41.87,33,5.42,288,47.29
1016,Biddeford School Department,Biddeford Primary School,530,268,50.57,29,5.47,297,56.04
1016,Biddeford School Department,John F Kennedy Memorial School,234,125,53.42,9,3.85,134,57.26
5005,Good Shepard Parish Schools,Notre-Dame-De-Lourdes,300,15,5,5,1.67,20,6.67
1085,Kittery School Department,Horace Mitchell Primary School,331,75,22.66,30,9.06,105,31.72
1085,Kittery School Department,Robert W Traip Academy,279,58,20.79,27,9.68,85,30.47
1085,Kittery School Department,Shapleigh Middle School,366,88,24.04,24,6.56,112,30.6
5099,N F I North,N.F.I. Beacon House,8,8,100,0,0,8,100
1200,Rsu 06/ Msad 06,Bonny Eagle Middle School,913,292,31.98,96,10.51,388,42.5
1200,Rsu 06/ Msad 06,H B Emery Jr Memorial School,193,88,45.6,19,9.84,107,55.44
1200,Rsu 06/ Msad 06,Hollis School,358,129,36.03,23,6.42,152,42.46
3167,Rsu 21,Kennebunk Elementary School,470,80,17.02,15,3.19,95,20.21
3167,Rsu 21,Kennebunk High School,800,102,12.75,21,2.63,123,15.38
3167,Rsu 21,Kennebunkport Consolidated Sch,197,32,16.24,8,4.06,40,20.3
3167,Rsu 21,Middle School Of The Kennebunks,528,85,16.1,26,4.92,111,21.02
3167,Rsu 21,Mildred L Day School,251,56,22.31,8,3.19,64,25.5
3167,Rsu 21,Sea Road School,243,40,16.46,10,4.12,50,20.58
3168,Rsu 23 Old Orchard/ Dayton/ Saco,C K Burns School,646,231,35.76,48,7.43,279,43.19
3168,Rsu 23 Old Orchard/ Dayton/ Saco,Dayton Consolidated School,141,27,19.15,5,3.55,32,22.7
3168,Rsu 23 Old Orchard/ Dayton/ Saco,Governor John Fairfield School,293,123,41.98,26,8.87,149,50.85
3168,Rsu 23 Old Orchard/ Dayton/ Saco,Jameson Elementary School,214,95,44.39,18,8.41,113,52.8
3168,Rsu 23 Old Orchard/ Dayton/ Saco,Loranger Middle School,337,141,41.84,32,9.5,173,51.34
3168,Rsu 23 Old Orchard/ Dayton/ Saco,Old Orchard Beach High School,304,110,36.18,29,9.54,139,45.72
3168,Rsu 23 Old Orchard/ Dayton/ Saco,Saco Middle School,749,197,26.3,53,7.08,250,33.38
3168,Rsu 23 Old Orchard/ Dayton/ Saco,Young School,323,64,19.81,17,5.26,81,25.08
1229,Rsu 35/Msad 35,Central School,456,66,14.47,6,1.32,72,15.79
1229,Rsu 35/Msad 35,Eliot Elementary School,319,45,14.11,15,4.7,60,18.81
1229,Rsu 35/Msad 35,Marshwood Great Works School,358,59,16.48,19,5.31,78,21.79
1229,Rsu 35/Msad 35,Marshwood High School,775,0,0,0,0,0,0
